timestamp,src_ip,dst_ip,protocol,attack_type,severity,confidence,status
2026-01-07 22:39:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56930.6369, threshold: 5.7983)"
2026-01-07 22:39:52,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57145.1610, threshold: 5.7983)"
2026-01-07 22:39:52,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57145.1610, threshold: 5.7983)"
2026-01-07 22:39:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57216.3414, threshold: 5.7983)"
2026-01-07 22:39:53,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57216.3414, threshold: 5.7983)"
2026-01-07 22:39:53,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57145.1610, threshold: 5.7983)"
2026-01-07 22:39:54,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57163.5998, threshold: 5.7983)"
2026-01-07 22:39:54,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57145.9715, threshold: 5.7983)"
2026-01-07 22:39:55,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57145.7891, threshold: 5.7983)"
2026-01-07 22:39:55,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57146.9532, threshold: 5.7983)"
2026-01-07 22:39:55,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57147.0835, threshold: 5.7983)"
2026-01-07 22:39:55,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57147.0178, threshold: 5.7983)"
2026-01-07 22:39:55,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57145.7891, threshold: 5.7983)"
2026-01-07 22:39:55,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57146.9854, threshold: 5.7983)"
2026-01-07 22:39:56,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57145.7891, threshold: 5.7983)"
2026-01-07 22:39:56,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 57147.1001, threshold: 5.7983)"
2026-01-07 22:39:58,3.95.129.122,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56925.1777, threshold: 5.7983)"
2026-01-07 22:39:59,3.95.129.122,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56925.1452, threshold: 5.7983)"
2026-01-07 22:39:59,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56925.7835, threshold: 5.7983)"
2026-01-07 22:39:59,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56925.7835, threshold: 5.7983)"
2026-01-07 22:40:04,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49616.0713, threshold: 5.7983)"
2026-01-07 22:40:04,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49615.4585, threshold: 5.7983)"
2026-01-07 22:40:04,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49616.0601, threshold: 5.7983)"
2026-01-07 22:40:01,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49655.3202, threshold: 5.7983)"
2026-01-07 22:40:02,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49615.4474, threshold: 5.7983)"
2026-01-07 22:40:02,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49615.4474, threshold: 5.7983)"
2026-01-07 22:40:02,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49616.2188, threshold: 5.7983)"
2026-01-07 22:40:02,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49616.0601, threshold: 5.7983)"
2026-01-07 22:40:02,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49697.3031, threshold: 5.7983)"
2026-01-07 22:40:02,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49622.9969, threshold: 5.7983)"
2026-01-07 22:40:06,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40024.5668, threshold: 5.7983)"
2026-01-07 22:40:07,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40023.9400, threshold: 5.7983)"
2026-01-07 22:40:07,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40024.5529, threshold: 5.7983)"
2026-01-07 22:40:07,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40024.5529, threshold: 5.7983)"
2026-01-07 22:40:07,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44890.2889, threshold: 5.7983)"
2026-01-07 22:40:07,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39794.5816, threshold: 5.7983)"
2026-01-07 22:40:07,3.95.129.122,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44889.6527, threshold: 5.7983)"
2026-01-07 22:40:08,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44890.2607, threshold: 5.7983)"
2026-01-07 22:40:08,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40023.9262, threshold: 5.7983)"
2026-01-07 22:40:08,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40024.5529, threshold: 5.7983)"
2026-01-07 22:40:08,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.2749, threshold: 5.7983)"
2026-01-07 22:40:08,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54000.6550, threshold: 5.7983)"
2026-01-07 22:40:08,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.2749, threshold: 5.7983)"
2026-01-07 22:40:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54000.6550, threshold: 5.7983)"
2026-01-07 22:40:09,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.2749, threshold: 5.7983)"
2026-01-07 22:40:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54000.6550, threshold: 5.7983)"
2026-01-07 22:40:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54000.6550, threshold: 5.7983)"
2026-01-07 22:40:09,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.2749, threshold: 5.7983)"
2026-01-07 22:40:09,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.2749, threshold: 5.7983)"
2026-01-07 22:40:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54000.6550, threshold: 5.7983)"
2026-01-07 22:40:11,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53952.0019, threshold: 5.7983)"
2026-01-07 22:40:12,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.8957, threshold: 5.7983)"
2026-01-07 22:40:12,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53927.1741, threshold: 5.7983)"
2026-01-07 22:40:12,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.8957, threshold: 5.7983)"
2026-01-07 22:40:12,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53927.1911, threshold: 5.7983)"
2026-01-07 22:40:12,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.8957, threshold: 5.7983)"
2026-01-07 22:40:13,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53927.1741, threshold: 5.7983)"
2026-01-07 22:40:13,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53938.4361, threshold: 5.7983)"
2026-01-07 22:40:13,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.8957, threshold: 5.7983)"
2026-01-07 22:40:13,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53925.8957, threshold: 5.7983)"
2026-01-07 22:40:15,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58125.7685, threshold: 5.7983)"
2026-01-07 22:40:15,3.88.247.34,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58125.1146, threshold: 5.7983)"
2026-01-07 22:40:15,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58125.7590, threshold: 5.7983)"
2026-01-07 22:40:15,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58125.7590, threshold: 5.7983)"
2026-01-07 22:40:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52687.9507, threshold: 5.7983)"
2026-01-07 22:40:16,3.88.247.34,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58125.1051, threshold: 5.7983)"
2026-01-07 22:40:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58125.7590, threshold: 5.7983)"
2026-01-07 22:40:16,3.95.129.122,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52687.3049, threshold: 5.7983)"
2026-01-07 22:40:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52687.9402, threshold: 5.7983)"
2026-01-07 22:40:17,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52687.9402, threshold: 5.7983)"
2026-01-07 22:40:17,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52303.9650, threshold: 5.7983)"
2026-01-07 22:40:18,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46499.5709, threshold: 5.7983)"
2026-01-07 22:40:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46500.1826, threshold: 5.7983)"
2026-01-07 22:40:18,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46493.5615, threshold: 5.7983)"
2026-01-07 22:40:18,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46502.0575, threshold: 5.7983)"
2026-01-07 22:40:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46494.1982, threshold: 5.7983)"
2026-01-07 22:40:18,3.88.247.34,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52303.3197, threshold: 5.7983)"
2026-01-07 22:40:19,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52303.9544, threshold: 5.7983)"
2026-01-07 22:40:19,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52303.9544, threshold: 5.7983)"
2026-01-07 22:40:19,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 35460.8966, threshold: 5.7983)"
2026-01-07 22:40:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45598.2534, threshold: 5.7983)"
2026-01-07 22:40:21,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45597.6497, threshold: 5.7983)"
2026-01-07 22:40:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45598.2413, threshold: 5.7983)"
2026-01-07 22:40:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45640.9576, threshold: 5.7983)"
2026-01-07 22:40:21,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45597.6375, threshold: 5.7983)"
2026-01-07 22:40:21,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45597.6375, threshold: 5.7983)"
2026-01-07 22:40:22,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45598.4769, threshold: 5.7983)"
2026-01-07 22:40:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45598.2413, threshold: 5.7983)"
2026-01-07 22:40:24,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46493.6014, threshold: 5.7983)"
2026-01-07 22:40:24,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46493.5615, threshold: 5.7983)"
2026-01-07 22:40:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46494.1829, threshold: 5.7983)"
2026-01-07 22:40:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46494.1829, threshold: 5.7983)"
2026-01-07 22:40:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 35460.8810, threshold: 5.7983)"
2026-01-07 22:40:25,3.95.129.122,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 35460.3178, threshold: 5.7983)"
2026-01-07 22:40:25,3.95.129.122,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 35460.2655, threshold: 5.7983)"
2026-01-07 22:40:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 35460.8609, threshold: 5.7983)"
2026-01-07 22:40:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 35460.8609, threshold: 5.7983)"
2026-01-07 22:40:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45612.2528, threshold: 5.7983)"
2026-01-07 22:40:26,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:26,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:26,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:26,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40096.5622, threshold: 5.7983)"
2026-01-07 22:40:27,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:27,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:27,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:27,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:28,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:28,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46624.8025, threshold: 5.7983)"
2026-01-07 22:40:28,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:28,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:28,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46537.5901, threshold: 5.7983)"
2026-01-07 22:40:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53331.9272, threshold: 5.7983)"
2026-01-07 22:40:29,3.88.247.34,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 47527.5237, threshold: 5.7983)"
2026-01-07 22:40:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 47528.1355, threshold: 5.7983)"
2026-01-07 22:40:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.9922, threshold: 5.7983)"
2026-01-07 22:40:29,3.95.129.122,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53331.2787, threshold: 5.7983)"
2026-01-07 22:40:29,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53331.9035, threshold: 5.7983)"
2026-01-07 22:40:30,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36758.7794, threshold: 5.7983)"
2026-01-07 22:40:30,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.3799, threshold: 5.7983)"
2026-01-07 22:40:30,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.9760, threshold: 5.7983)"
2026-01-07 22:40:30,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34367.5740, threshold: 5.7983)"
2026-01-07 22:40:30,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46539.8105, threshold: 5.7983)"
2026-01-07 22:40:30,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46538.1961, threshold: 5.7983)"
2026-01-07 22:40:30,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46544.9500, threshold: 5.7983)"
2026-01-07 22:40:31,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46539.8302, threshold: 5.7983)"
2026-01-07 22:40:31,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46539.8105, threshold: 5.7983)"
2026-01-07 22:40:32,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46538.1961, threshold: 5.7983)"
2026-01-07 22:40:32,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46538.1961, threshold: 5.7983)"
2026-01-07 22:40:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46538.1961, threshold: 5.7983)"
2026-01-07 22:40:33,35.186.247.105,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46539.9102, threshold: 5.7983)"
2026-01-07 22:40:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46538.1961, threshold: 5.7983)"
2026-01-07 22:40:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.9761, threshold: 5.7983)"
2026-01-07 22:40:34,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.4178, threshold: 5.7983)"
2026-01-07 22:40:34,54.90.36.212,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.3638, threshold: 5.7983)"
2026-01-07 22:40:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.9553, threshold: 5.7983)"
2026-01-07 22:40:35,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34326.9553, threshold: 5.7983)"
2026-01-07 22:40:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49376.0813, threshold: 5.7983)"
2026-01-07 22:40:39,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49375.4691, threshold: 5.7983)"
2026-01-07 22:40:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49376.0701, threshold: 5.7983)"
2026-01-07 22:40:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49415.5208, threshold: 5.7983)"
2026-01-07 22:40:40,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49375.4579, threshold: 5.7983)"
2026-01-07 22:40:40,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49375.4579, threshold: 5.7983)"
2026-01-07 22:40:41,34.49.39.67,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49376.2330, threshold: 5.7983)"
2026-01-07 22:40:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49376.0701, threshold: 5.7983)"
2026-01-07 22:40:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49457.7073, threshold: 5.7983)"
2026-01-07 22:40:42,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49382.8232, threshold: 5.7983)"
2026-01-07 22:40:45,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 52075.9736, threshold: 5.7983)"
